id,x,y,fix_x,fix_y,movable_x,movable_y
0,-7.5,0.0,1,1,0,0
1,-4.5,0.0,0,0,0,0
2,-1.5,0.0,0,0,0,0
3,0.0,-0.5159211599009055,0,0,1,1
4,1.5,0.0,0,0,0,0
5,4.5,0.0,0,0,0,0
6,7.5,0.0,0,1,0,0
7,-6.818318974426182,-2.5758840155455394,0,0,1,1
8,-5.3735736560767124,-4.625225959181237,0,0,1,1
9,-0.2721993507892009,-6.625846363473809,0,0,1,1
10,0.2721993507892009,-6.625846363473809,0,0,1,1
11,5.3735736560767124,-4.625225959181237,0,0,1,1
12,6.818318974426182,-2.5758840155455394,0,0,1,1
