id,x,y,fix_x,fix_y,movable
0,-7.5,0.0,1,1,0
1,-4.5,0.0,0,0,0
2,-1.5,0.0,0,0,0
3,1.5,0.0,0,0,0
4,4.5,0.0,0,0,0
5,7.5,0.0,0,1,0
6,-6.970269540657425,1.1931407102403766,0,0,1
7,-4.970553054476625,3.1105206341609155,0,0,1
8,0.02241390303863866,5.062580517683712,0,0,1
9,4.970553054476625,3.1105206341609155,0,0,1
10,6.970269540657425,1.1931407102403766,0,0,1
11,-6.48758478843875,1.8613631077202677,0,0,1
12,6.48758478843875,1.8613631077202677,0,0,1
