id,x,y,fix_x,fix_y,movable_x,movable_y
0,-20.0,0.0,1,1,0,0
1,-15.412366297097972,0.0,0,0,1,0
2,-11.605653585585502,0.0,0,0,1,0
3,0.0,0.0,0,0,1,0
4,11.605653585585502,0.0,0,0,1,0
5,15.412366297097972,0.0,0,0,1,0
6,20.0,0.0,0,1,0,0
7,-16.796103725891943,3.005304356736082,0,0,1,1
8,-11.103040551608494,7.334932736967005,0,0,1,1
9,0.0,9.5,0,0,1,1
10,11.103040551608494,7.334932736967005,0,0,1,1
11,16.796103725891943,3.005304356736082,0,0,1,1
