id,x,y,fix_x,fix_y,movable_x,movable_y
0,-7.5,0.0,1,1,0,0
1,-5.223844231365616,0.0,0,0,1,0
2,-2.224104477525319,0.0,0,0,1,0
3,0.0,0.0,0,0,1,0
4,2.224104477525319,0.0,0,0,1,0
5,5.223844231365616,0.0,0,0,1,0
6,7.5,0.0,0,1,0,0
7,-7.138930820193723,-1.9452684656144432,0,0,1,1
8,-4.3661912420524605,-5.3026980221737965,0,0,1,1
9,4.3661912420524605,-5.3026980221737965,0,0,1,1
10,7.138930820193723,-1.9452684656144432,0,0,1,1
