id,x,y,fix_x,fix_y,movable
0,-7.5,0.0,1,1,0
1,-4.5,0.0,0,0,0
2,-1.5,0.0,0,0,0
3,1.5,0.0,0,0,0
4,4.5,0.0,0,0,0
5,7.5,0.0,0,1,0
6,-6.88289854953792,-1.1108347599502906,0,0,1
7,-3.343229357734808,-4.414803435409112,0,0,1
8,-0.00036657434185737026,-5.400419225046499,0,0,1
9,3.343229357734808,-4.414803435409112,0,0,1
10,6.88289854953792,-1.1108347599502906,0,0,1
11,-6.137757566165745,-1.9764062009239909,0,0,1
12,6.137757566165745,-1.9764062009239909,0,0,1
