id,x,y,fix_x,fix_y,movable
0,0.0,0.0,1,1,0
1,3.0,0.0,0,0,0
2,6.0,0.0,0,0,0
3,9.0,0.0,0,0,0
4,12.0,0.0,0,0,0
5,15.0,0.0,0,1,0
6,0.5862145191597271,1.320008890001764,0,0,1
7,1.6685467902827995,2.626271659991119,0,0,1
8,7.537555402017736,5.062520753122501,0,0,1
9,13.327626773517515,2.629833754809129,0,0,1
10,14.41523684135579,1.3186652928847644,0,0,1
