id,x,y,fix_x,fix_y,movable_x,movable_y
0,-7.5,0.0,1,1,0,0
1,-4.759387741915048,0.0,0,0,1,0
2,-1.8276726625623292,0.0,0,0,1,0
3,-0.5048075180650597,0.0,0,0,1,0
4,0.5048075180650597,0.0,0,0,1,0
5,1.8276726625623292,0.0,0,0,1,0
6,4.759387741915048,0.0,0,0,1,0
7,7.5,0.0,0,1,0,0
8,-6.62314886187333,-3.228376560747927,0,0,1,1
9,0.0,-6.702155667286575,0,0,1,1
10,6.62314886187333,-3.228376560747927,0,0,1,1
