id,x,y,fix_x,fix_y,movable
0,-7.5,0.0,1,1,0
1,-4.5,0.0,0,0,0
2,-1.5,0.0,0,0,0
3,1.5,0.0,0,0,0
4,4.5,0.0,0,0,0
5,7.5,0.0,0,1,0
6,-7.32957060288256,-0.6136507186110349,0,0,1
7,-4.615611824118315,-4.38835708510379,0,0,1
8,0.0,-5.671634256381052,0,0,1
9,4.615611824118315,-4.38835708510379,0,0,1
10,7.32957060288256,-0.6136507186110349,0,0,1
11,-6.537748250289705,-2.134413314538494,0,0,1
12,6.537748250289705,-2.134413314538494,0,0,1
