id,x,y,fix_x,fix_y,movable_x,movable_y
0,-7.5,0.0,1,1,0,0
1,-5.130545419242074,0.0,0,0,1,0
2,-2.617705189955098,0.0,0,0,1,0
3,0.0,0.0,0,0,1,0
4,2.617705189955098,0.0,0,0,1,0
5,5.130545419242074,0.0,0,0,1,0
6,7.5,0.0,0,1,0,0
7,-6.850287123816312,-2.7381308773658786,0,0,1,1
8,-3.061296139339455,-5.278075892474189,0,0,1,1
9,3.061296139339455,-5.278075892474189,0,0,1,1
10,6.850287123816312,-2.7381308773658786,0,0,1,1
