id,x,y,fix_x,fix_y,movable
0,-7.5,0.0,1,1,0
1,-4.5,0.0,0,0,0
2,-1.5,0.0,0,0,0
3,1.5,0.0,0,0,0
4,4.5,0.0,0,0,0
5,7.5,0.0,0,1,0
6,-6.961465255415117,1.2118109751321104,0,0,1
7,-3.75,3.8,0,0,1
8,0.038907809738486065,4.274338376887172,0,0,1
9,3.7620989873506008,3.7903455543970086,0,0,1
10,6.981104636654326,1.1678082076646168,0,0,1
11,-6.411024472461496,1.9614615376933362,0,0,1
12,6.425739964814765,1.9541220294066264,0,0,1
