id,x,y,fix_x,fix_y,movable_x,movable_y
0,-7.5,0.0,1,1,0,0
1,-5.059676455431372,0.0,0,0,1,0
2,-2.059681903030696,0.0,0,0,1,0
3,0.0,0.0,0,0,1,0
4,2.059681903030696,0.0,0,0,1,0
5,5.059676455431372,0.0,0,0,1,0
6,7.5,0.0,0,1,0,0
7,-7.015210464499376,-1.8721375669728881,0,0,1,1
8,-6.17682466925765,-3.4047057725671115,0,0,1,1
9,-3,-5,0,0,1,1
10,0.0,-6,0,0,1,1
11,3,-5,0,0,1,1
12,6.17682466925765,-3.4047057725671115,0,0,1,1
13,7.015210464499376,-1.8721375669728881,0,0,1,1
